ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-05-10,8.20608678629043,7.391936719018526,8.602010584789365,8.20608678629043,8.20608678629043,-0.21378673141695997,-0.21378673141695997,-0.21378673141695997,0.35228697409847665,0.35228697409847665,0.35228697409847665,-0.5660737055154367,-0.5660737055154367,-0.5660737055154367,0.0,0.0,0.0,7.9923000548734695
2010-05-11,8.205919360376628,7.089510149932111,8.326963666209538,8.205919360376628,8.205919360376628,-0.47119174398102576,-0.47119174398102576,-0.47119174398102576,0.11962390337727506,0.11962390337727506,0.11962390337727506,-0.5908156473583008,-0.5908156473583008,-0.5908156473583008,0.0,0.0,0.0,7.7347276163956025
2010-05-12,8.205751934462828,6.873919952205228,8.132423678741022,8.205751934462828,8.205751934462828,-0.6803738012597492,-0.6803738012597492,-0.6803738012597492,-0.06664697470566454,-0.06664697470566454,-0.06664697470566454,-0.6137268265540846,-0.6137268265540846,-0.6137268265540846,0.0,0.0,0.0,7.525378133203079
2010-05-13,8.205584508549027,6.91817497117736,8.108227095734092,8.205584508549027,8.205584508549027,-0.706833132377152,-0.706833132377152,-0.706833132377152,-0.07228433536134957,-0.07228433536134957,-0.07228433536134957,-0.6345487970158022,-0.6345487970158022,-0.6345487970158022,0.0,0.0,0.0,7.4987513761718745
2010-05-14,8.205417082635227,6.903101484987601,8.106335562478385,8.205417082635227,8.205417082635227,-0.7226665087358723,-0.7226665087358723,-0.7226665087358723,-0.06956622362488847,-0.06956622362488847,-0.06956622362488847,-0.653100285110984,-0.653100285110984,-0.653100285110984,0.0,0.0,0.0,7.482750573899355
2010-05-15,8.205249656721426,6.60354601522434,7.870089128628009,8.205249656721426,8.205249656721426,-0.9809869761452201,-0.9809869761452201,-0.9809869761452201,-0.3117080377658255,-0.3117080377658255,-0.3117080377658255,-0.6692789383793946,-0.6692789383793946,-0.6692789383793946,0.0,0.0,0.0,7.224262680576206
2010-05-16,8.205082230807626,6.956942726671023,8.184582894321462,8.205082230807626,8.205082230807626,-0.6347659970666586,-0.6347659970666586,-0.6347659970666586,0.04829469398066911,0.04829469398066911,0.04829469398066911,-0.6830606910473277,-0.6830606910473277,-0.6830606910473277,0.0,0.0,0.0,7.570316233740968
2010-05-17,8.204914804893825,7.2283557156809675,8.47341966385361,8.204914804893825,8.204914804893825,-0.3422098531922925,-0.3422098531922925,-0.3422098531922925,0.3522869740989357,0.3522869740989357,0.3522869740989357,-0.6944968272912282,-0.6944968272912282,-0.6944968272912282,0.0,0.0,0.0,7.862704951701533
2010-05-18,8.204747378980025,7.037893855575881,8.286753171698976,8.204747378980025,8.204747378980025,-0.584084985839207,-0.584084985839207,-0.584084985839207,0.11962390337724357,0.11962390337724357,0.11962390337724357,-0.7037088892164505,-0.7037088892164505,-0.7037088892164505,0.0,0.0,0.0,7.620662393140819
2010-05-19,8.204579953066224,6.786532892432526,8.057611673196641,8.204579953066224,8.204579953066224,-0.777528611740375,-0.777528611740375,-0.777528611740375,-0.06664697470542873,-0.06664697470542873,-0.06664697470542873,-0.7108816370349462,-0.7108816370349462,-0.7108816370349462,0.0,0.0,0.0,7.427051341325849
2010-05-20,8.204412527152424,6.824916574942298,8.043496426748483,8.204412527152424,8.204412527152424,-0.788538657611883,-0.788538657611883,-0.788538657611883,-0.07228433536131372,-0.07228433536131372,-0.07228433536131372,-0.7162543222505693,-0.7162543222505693,-0.7162543222505693,0.0,0.0,0.0,7.415873869540541
2010-05-21,8.204245101238623,6.7798979936509705,8.033664390677922,8.204245101238623,8.204245101238623,-0.789676802934405,-0.789676802934405,-0.789676802934405,-0.06956622362453597,-0.06956622362453597,-0.06956622362453597,-0.7201105793098689,-0.7201105793098689,-0.7201105793098689,0.0,0.0,0.0,7.414568298304218
2010-05-22,8.204077675324822,6.52047445969713,7.840300627961414,8.204077675324822,8.204077675324822,-1.0344753137294276,-1.0344753137294276,-1.0344753137294276,-0.31170803776574896,-0.31170803776574896,-0.31170803776574896,-0.7227672759636787,-0.7227672759636787,-0.7227672759636787,0.0,0.0,0.0,7.169602361595394
2010-05-23,8.203910249411022,6.934059484782225,8.151580658813108,8.203910249411022,8.203910249411022,-0.6762679926261025,-0.6762679926261025,-0.6762679926261025,0.04829469398124798,0.04829469398124798,0.04829469398124798,-0.7245626866073503,-0.7245626866073503,-0.7245626866073503,0.0,0.0,0.0,7.52764225678492
2010-05-24,8.20374282349722,7.253422908659488,8.453018307057464,8.20374282349722,8.20374282349722,-0.37355739147636485,-0.37355739147636485,-0.37355739147636485,0.35228697409871584,0.35228697409871584,0.35228697409871584,-0.7258443655750807,-0.7258443655750807,-0.7258443655750807,0.0,0.0,0.0,7.830185432020856
2010-05-25,8.203575397583421,7.011582895433893,8.18329329556622,8.203575397583421,8.203575397583421,-0.6073331951619009,-0.6073331951619009,-0.6073331951619009,0.11962390337690323,0.11962390337690323,0.11962390337690323,-0.7269570985388042,-0.7269570985388042,-0.7269570985388042,0.0,0.0,0.0,7.596242202421521
2010-05-26,8.20340797166962,6.851447642151932,8.001168341173983,8.20340797166962,8.20340797166962,-0.7948782746308329,-0.7948782746308329,-0.7948782746308329,-0.06664697470554255,-0.06664697470554255,-0.06664697470554255,-0.7282312999252905,-0.7282312999252905,-0.7282312999252905,0.0,0.0,0.0,7.408529697038787
2010-05-27,8.20324054575582,6.769044783421143,8.023869393553879,8.20324054575582,8.20324054575582,-0.8022565384656203,-0.8022565384656203,-0.8022565384656203,-0.0722843353613459,-0.0722843353613459,-0.0722843353613459,-0.7299722031042744,-0.7299722031042744,-0.7299722031042744,0.0,0.0,0.0,7.4009840072902
2010-05-28,8.203073119842019,6.819931494212176,8.044090594113833,8.203073119842019,8.203073119842019,-0.8020163824115446,-0.8020163824115446,-0.8020163824115446,-0.0695662236247911,-0.0695662236247911,-0.0695662236247911,-0.7324501587867536,-0.7324501587867536,-0.7324501587867536,0.0,0.0,0.0,7.4010567374304745
2010-05-29,8.20290569392822,6.5338303972544765,7.770364924162402,8.20290569392822,8.20290569392822,-1.0476003544802186,-1.0476003544802186,-1.0476003544802186,-0.3117080377658787,-0.3117080377658787,-0.3117080377658787,-0.73589231671434,-0.73589231671434,-0.73589231671434,0.0,0.0,0.0,7.155305339448001
2010-05-30,8.202738268014418,6.890801324156521,8.15161868430055,8.202738268014418,8.202738268014418,-0.6921812236658774,-0.6921812236658774,-0.6921812236658774,0.04829469398122114,0.04829469398122114,0.04829469398122114,-0.7404759176470985,-0.7404759176470985,-0.7404759176470985,0.0,0.0,0.0,7.51055704434854
2010-05-31,8.202570842100618,7.214036058551519,8.458054801742033,8.202570842100618,8.202570842100618,-0.39403639434926335,-0.39403639434926335,-0.39403639434926335,0.3522869740988354,0.3522869740988354,0.3522869740988354,-0.7463233684480989,-0.7463233684480989,-0.7463233684480989,0.0,0.0,0.0,7.808534447751355
2010-06-01,8.202403416186819,6.97364420694059,8.178354373980273,8.202403416186819,8.202403416186819,-0.6338753110587525,-0.6338753110587525,-0.6338753110587525,0.11962390337805018,0.11962390337805018,0.11962390337805018,-0.7534992144368026,-0.7534992144368026,-0.7534992144368026,0.0,0.0,0.0,7.568528105128066
2010-06-02,8.202235990273017,6.776944597290522,7.9657623299167435,8.202235990273017,8.202235990273017,-0.8286560367063647,-0.8286560367063647,-0.8286560367063647,-0.06664697470552383,-0.06664697470552383,-0.06664697470552383,-0.7620090620008408,-0.7620090620008408,-0.7620090620008408,0.0,0.0,0.0,7.373579953566653
2010-06-03,8.202068564359218,6.786976603110316,7.996808141547194,8.202068564359218,8.202068564359218,-0.8440847779689121,-0.8440847779689121,-0.8440847779689121,-0.07228433536139235,-0.07228433536139235,-0.07228433536139235,-0.7718004426075196,-0.7718004426075196,-0.7718004426075196,0.0,0.0,0.0,7.357983786390306
2010-06-04,8.201901138445418,6.723342057513362,7.960081806529652,8.201901138445418,8.201901138445418,-0.8523317723818791,-0.8523317723818791,-0.8523317723818791,-0.06956622362490872,-0.06956622362490872,-0.06956622362490872,-0.7827655487569705,-0.7827655487569705,-0.7827655487569705,0.0,0.0,0.0,7.349569366063539
2010-06-05,8.201733712531617,6.459745857865827,7.697674098207406,8.201733712531617,8.201733712531617,-1.1064537526696465,-1.1064537526696465,-1.1064537526696465,-0.31170803776559586,-0.31170803776559586,-0.31170803776559586,-0.7947457149040509,-0.7947457149040509,-0.7947457149040509,0.0,0.0,0.0,7.09527995986197
2010-06-06,8.201566286617815,6.827696311416584,8.028778260540715,8.201566286617815,8.201566286617815,-0.7592427697073492,-0.7592427697073492,-0.7592427697073492,0.048294693980850095,0.048294693980850095,0.048294693980850095,-0.8075374636881992,-0.8075374636881992,-0.8075374636881992,0.0,0.0,0.0,7.4423235169104665
2010-06-07,8.201398860704016,7.121312203200261,8.361460783185969,8.201398860704016,8.201398860704016,-0.46861291740423555,-0.46861291740423555,-0.46861291740423555,0.352286974098499,0.352286974098499,0.352286974098499,-0.8208998915027347,-0.8208998915027347,-0.8208998915027347,0.0,0.0,0.0,7.73278594329978
2010-06-08,8.201231434790214,6.908257823636048,8.122736002533413,8.201231434790214,8.201231434790214,-0.7149392254978755,-0.7149392254978755,-0.7149392254978755,0.11962390337770974,0.11962390337770974,0.11962390337770974,-0.8345631288755854,-0.8345631288755854,-0.8345631288755854,0.0,0.0,0.0,7.486292209292339
2010-06-09,8.201064008876415,6.689700024807238,7.916587811199846,8.201064008876415,8.201064008876415,-0.9148845561230043,-0.9148845561230043,-0.9148845561230043,-0.0666469747057222,-0.0666469747057222,-0.0666469747057222,-0.8482375814172821,-0.8482375814172821,-0.8482375814172821,0.0,0.0,0.0,7.2861794527534105
2010-06-10,8.200896582962613,6.58824646610206,7.908775060244169,8.200896582962613,8.200896582962613,-0.9339079724021144,-0.9339079724021144,-0.9339079724021144,-0.0722843353612742,-0.0722843353612742,-0.0722843353612742,-0.8616236370408404,-0.8616236370408404,-0.8616236370408404,0.0,0.0,0.0,7.2669886105604995
2010-06-11,8.200729157048814,6.6101781754782225,7.911817807887232,8.200729157048814,8.200729157048814,-0.9439877389204716,-0.9439877389204716,-0.9439877389204716,-0.06956622362415486,-0.06956622362415486,-0.06956622362415486,-0.8744215152963168,-0.8744215152963168,-0.8744215152963168,0.0,0.0,0.0,7.2567414181283425
2010-06-12,8.200561731135013,6.348389386946241,7.678358918233493,8.200561731135013,8.200561731135013,-1.1980489729362331,-1.1980489729362331,-1.1980489729362331,-0.3117080377658071,-0.3117080377658071,-0.3117080377658071,-0.8863409351704259,-0.8863409351704259,-0.8863409351704259,0.0,0.0,0.0,7.00251275819878
2010-06-13,8.200394305221213,6.742224928445284,7.95943532277215,8.200394305221213,8.200394305221213,-0.8488155944941546,-0.8488155944941546,-0.8488155944941546,0.04829469398112611,0.04829469398112611,0.04829469398112611,-0.8971102884752805,-0.8971102884752805,-0.8971102884752805,0.0,0.0,0.0,7.3515787107270585
2010-06-14,8.200226879307412,7.057103640839009,8.297271990322809,8.200226879307412,8.200226879307412,-0.5541980524196315,-0.5541980524196315,-0.5541980524196315,0.3522869740989581,0.3522869740989581,0.3522869740989581,-0.9064850265185896,-0.9064850265185896,-0.9064850265185896,0.0,0.0,0.0,7.64602882688778
2010-06-15,8.200059453393612,6.756860117202449,8.06578557635817,8.200059453393612,8.200059453393612,-0.7946310940220553,-0.7946310940220553,-0.7946310940220553,0.1196239033776783,0.1196239033776783,0.1196239033776783,-0.9142549973997336,-0.9142549973997336,-0.9142549973997336,0.0,0.0,0.0,7.405428359371557
2010-06-16,8.19989202747981,6.6419327451104575,7.8244074000724435,8.19989202747981,8.19989202747981,-0.9868974836675367,-0.9868974836675367,-0.9868974836675367,-0.0666469747054864,-0.0666469747054864,-0.0666469747054864,-0.9202505089620502,-0.9202505089620502,-0.9202505089620502,0.0,0.0,0.0,7.212994543812274
2010-06-17,8.199724601566011,6.578519247588399,7.767728181234558,8.199724601566011,8.199724601566011,-0.9966312722754742,-0.9966312722754742,-0.9966312722754742,-0.07228433536130636,-0.07228433536130636,-0.07228433536130636,-0.924346936914168,-0.924346936914168,-0.924346936914168,0.0,0.0,0.0,7.203093329290537
2010-06-18,8.19955717565221,6.547945841356715,7.819462269329435,8.19955717565221,8.19955717565221,-0.9960339710522836,-0.9960339710522836,-0.9960339710522836,-0.06956622362434121,-0.06956622362434121,-0.06956622362434121,-0.9264677474279426,-0.9264677474279426,-0.9264677474279426,0.0,0.0,0.0,7.203523204599926
2010-06-19,8.199389749738408,6.368617201355456,7.5128404539923,8.199389749738408,8.199389749738408,-1.2382938947930278,-1.2382938947930278,-1.2382938947930278,-0.31170803776573053,-0.31170803776573053,-0.31170803776573053,-0.9265858570272973,-0.9265858570272973,-0.9265858570272973,0.0,0.0,0.0,6.9610958549453805
2010-06-20,8.199222323824609,6.677569670700209,7.938075028381533,8.199222323824609,8.199222323824609,-0.8764286140723394,-0.8764286140723394,-0.8764286140723394,0.04829469398140212,0.04829469398140212,0.04829469398140212,-0.9247233080537414,-0.9247233080537414,-0.9247233080537414,0.0,0.0,0.0,7.322793709752269
2010-06-21,8.199054897910807,7.018821588393454,8.24314621502534,8.199054897910807,8.199054897910807,-0.5686623195811055,-0.5686623195811055,-0.5686623195811055,0.35228697409873827,0.35228697409873827,0.35228697409873827,-0.9209492936798436,-0.9209492936798436,-0.9209492936798436,0.0,0.0,0.0,7.630392578329702
2010-06-22,8.198887471997008,6.790665437413765,8.024933008872932,8.198887471997008,8.198887471997008,-0.7957527171626462,-0.7957527171626462,-0.7957527171626462,0.11962390337777268,0.11962390337777268,0.11962390337777268,-0.9153766205404189,-0.9153766205404189,-0.9153766205404189,0.0,0.0,0.0,7.403134754834362
2010-06-23,8.198720046083208,6.617841264777437,7.79014770610477,8.198720046083208,8.198720046083208,-0.9748037225873496,-0.9748037225873496,-0.9748037225873496,-0.06664697470560021,-0.06664697470560021,-0.06664697470560021,-0.9081567478817494,-0.9081567478817494,-0.9081567478817494,0.0,0.0,0.0,7.2239163234958585
2010-06-24,8.198552620169407,6.603999893634134,7.867881168368806,8.198552620169407,8.198552620169407,-0.9717579234239337,-0.9717579234239337,-0.9717579234239337,-0.07228433536135281,-0.07228433536135281,-0.07228433536135281,-0.899473588062581,-0.899473588062581,-0.899473588062581,0.0,0.0,0.0,7.226794696745473
2010-06-25,8.198385194255607,6.638836753882979,7.81648627102618,8.198385194255607,8.198385194255607,-0.9591025164817271,-0.9591025164817271,-0.9591025164817271,-0.06956622362452758,-0.06956622362452758,-0.06956622362452758,-0.8895362928571994,-0.8895362928571994,-0.8895362928571994,0.0,0.0,0.0,7.23928267777388
2010-06-27,8.198050342428006,6.731372620130428,7.981638423110541,8.198050342428006,8.198050342428006,-0.8185191004781687,-0.8185191004781687,-0.8185191004781687,0.04829469398167812,0.04829469398167812,0.04829469398167812,-0.8668137944598471,-0.8668137944598471,-0.8668137944598471,0.0,0.0,0.0,7.379531241949838
2010-06-29,8.197715490600405,6.821608385221203,8.098353708311407,8.197715490600405,8.197715490600405,-0.7222308558073373,-0.7222308558073373,-0.7222308558073373,0.11962390337774123,0.11962390337774123,0.11962390337774123,-0.8418547591850785,-0.8418547591850785,-0.8418547591850785,0.0,0.0,0.0,7.475484634793068
2010-06-30,8.197548064686606,6.706503609836019,7.990590097138425,8.197548064686606,8.197548064686606,-0.8957379367806086,-0.8957379367806086,-0.8957379367806086,-0.06664697470558152,-0.06664697470558152,-0.06664697470558152,-0.8290909620750272,-0.8290909620750272,-0.8290909620750272,0.0,0.0,0.0,7.301810127905997
2010-07-01,8.197380638772804,6.704633140997201,7.917807278058618,8.197380638772804,8.197380638772804,-0.8886789960109831,-0.8886789960109831,-0.8886789960109831,-0.07228433536123466,-0.07228433536123466,-0.07228433536123466,-0.8163946606497485,-0.8163946606497485,-0.8163946606497485,0.0,0.0,0.0,7.308701642761822
2010-07-02,8.197213212859003,6.664721931555601,7.926905796964046,8.197213212859003,8.197213212859003,-0.8734885379143755,-0.8734885379143755,-0.8734885379143755,-0.06956622362464523,-0.06956622362464523,-0.06956622362464523,-0.8039223142897302,-0.8039223142897302,-0.8039223142897302,0.0,0.0,0.0,7.323724674944628
2010-07-03,8.197045786945203,6.439416585859698,7.706491655838468,8.197045786945203,8.197045786945203,-1.1035027695227455,-1.1035027695227455,-1.1035027695227455,-0.311708037765659,-0.311708037765659,-0.311708037765659,-0.7917947317570866,-0.7917947317570866,-0.7917947317570866,0.0,0.0,0.0,7.093543017422458
2010-07-04,8.196878361031402,6.84870027255996,8.090724969429214,8.196878361031402,8.196878361031402,-0.7317984115498549,-0.7317984115498549,-0.7317984115498549,0.048294693981307105,0.048294693981307105,0.048294693981307105,-0.780093105531162,-0.780093105531162,-0.780093105531162,0.0,0.0,0.0,7.465079949481547
2010-07-06,8.196543509203801,6.907232531933379,8.146961655395126,8.196543509203801,8.196543509203801,-0.6384571945074579,-0.6384571945074579,-0.6384571945074579,0.11962390337740082,0.11962390337740082,0.11962390337740082,-0.7580810978848589,-0.7580810978848589,-0.7580810978848589,0.0,0.0,0.0,7.558086314696343
2010-07-11,8.1957063796348,6.951198711933254,8.172088613357072,8.1957063796348,8.1957063796348,-0.6598970511892065,-0.6598970511892065,-0.6598970511892065,0.04829469398128025,0.04829469398128025,0.04829469398128025,-0.7081917451704869,-0.7081917451704869,-0.7081917451704869,0.0,0.0,0.0,7.535809328445593
2010-07-12,8.195538953720998,7.215965673013107,8.465706736870844,8.195538953720998,8.195538953720998,-0.34568540791546964,-0.34568540791546964,-0.34568540791546964,0.3522869740985245,0.3522869740985245,0.3522869740985245,-0.6979723820139941,-0.6979723820139941,-0.6979723820139941,0.0,0.0,0.0,7.849853545805528
2010-07-13,8.195371527807199,7.030015712119797,8.280992578547316,8.195371527807199,8.195371527807199,-0.5676036388519949,-0.5676036388519949,-0.5676036388519949,0.11962390337736935,0.11962390337736935,0.11962390337736935,-0.6872275422293642,-0.6872275422293642,-0.6872275422293642,0.0,0.0,0.0,7.627767888955203
2010-07-14,8.195204101893397,6.86507642444411,8.092407007651056,8.195204101893397,8.195204101893397,-0.7423991448092269,-0.7423991448092269,-0.7423991448092269,-0.06664697470545954,-0.06664697470545954,-0.06664697470545954,-0.6757521701037674,-0.6757521701037674,-0.6757521701037674,0.0,0.0,0.0,7.452804957084171
2010-07-15,8.195036675979598,6.811200311962688,8.088481906308369,8.195036675979598,8.195036675979598,-0.7356338266490142,-0.7356338266490142,-0.7356338266490142,-0.07228433536138128,-0.07228433536138128,-0.07228433536138128,-0.6633494912876329,-0.6633494912876329,-0.6633494912876329,0.0,0.0,0.0,7.4594028493305835
2010-07-16,8.194869250065798,6.8361527236187785,8.087725807556945,8.194869250065798,8.194869250065798,-0.719405892002658,-0.719405892002658,-0.719405892002658,-0.06956622362454783,-0.06956622362454783,-0.06956622362454783,-0.6498396683781101,-0.6498396683781101,-0.6498396683781101,0.0,0.0,0.0,7.4754633580631396
2010-07-17,8.194701824151997,6.581392085925659,7.823161773787098,8.194701824151997,8.194701824151997,-0.9467760596176322,-0.9467760596176322,-0.9467760596176322,-0.311708037765712,-0.311708037765712,-0.311708037765712,-0.6350680218519204,-0.6350680218519204,-0.6350680218519204,0.0,0.0,0.0,7.247925764534364
2010-07-18,8.194534398238197,6.998941938263992,8.257007131712223,8.194534398238197,8.194534398238197,-0.570617829406376,-0.570617829406376,-0.570617829406376,0.04829469398185913,0.04829469398185913,0.04829469398185913,-0.6189125233882352,-0.6189125233882352,-0.6189125233882352,0.0,0.0,0.0,7.623916568831821
2010-07-19,8.194366972324396,7.3175632389854846,8.555524190963338,8.194366972324396,8.194366972324396,-0.249003315106299,-0.249003315106299,-0.249003315106299,0.3522869740985275,0.3522869740985275,0.3522869740985275,-0.6012902892048265,-0.6012902892048265,-0.6012902892048265,0.0,0.0,0.0,7.945363657218096
2010-07-20,8.194199546410596,7.135185417457188,8.364940458340163,8.194199546410596,8.194199546410596,-0.4625389272745109,-0.4625389272745109,-0.4625389272745109,0.11962390337746376,0.11962390337746376,0.11962390337746376,-0.5821628306519746,-0.5821628306519746,-0.5821628306519746,0.0,0.0,0.0,7.731660619136085
2010-07-21,8.194032120496795,6.985671514253621,8.232751144405297,8.194032120496795,8.194032120496795,-0.628186831807976,-0.628186831807976,-0.628186831807976,-0.06664697470565789,-0.06664697470565789,-0.06664697470565789,-0.5615398571023182,-0.5615398571023182,-0.5615398571023182,0.0,0.0,0.0,7.565845288688819
2010-07-22,8.193864694582995,6.9651686782102455,8.19726360843123,8.193864694582995,8.193864694582995,-0.6117658063661224,-0.6117658063661224,-0.6117658063661224,-0.07228433536142774,-0.07228433536142774,-0.07228433536142774,-0.5394814710046947,-0.5394814710046947,-0.5394814710046947,0.0,0.0,0.0,7.582098888216873
2010-07-23,8.193697268669194,6.981211662902155,8.225690757936087,8.193697268669194,8.193697268669194,-0.5856648690976322,-0.5856648690976322,-0.5856648690976322,-0.06956622362466544,-0.06956622362466544,-0.06956622362466544,-0.5160986454729668,-0.5160986454729668,-0.5160986454729668,0.0,0.0,0.0,7.608032399571561
2010-07-24,8.193529842755394,6.779822034179163,7.990186462875384,8.193529842755394,8.193529842755394,-0.8032599671799727,-0.8032599671799727,-0.8032599671799727,-0.31170803776563544,-0.31170803776563544,-0.31170803776563544,-0.4915519294143371,-0.4915519294143371,-0.4915519294143371,0.0,0.0,0.0,7.390269875575422
2010-07-25,8.193362416841593,7.204450755496188,8.349760227669115,8.193362416841593,8.193362416841593,-0.41775368828922804,-0.41775368828922804,-0.41775368828922804,0.04829469398023536,0.04829469398023536,0.04829469398023536,-0.4660483822694633,-0.4660483822694633,-0.4660483822694633,0.0,0.0,0.0,7.775608728552365
2010-07-26,8.193194990927793,7.494575295935318,8.725884677722672,8.193194990927793,8.193194990927793,-0.08754982407731654,-0.08754982407731654,-0.08754982407731654,0.3522869740986471,0.3522869740986471,0.3522869740986471,-0.43983679817596366,-0.43983679817596366,-0.43983679817596366,0.0,0.0,0.0,8.105645166850477
2010-07-27,8.193027565013992,7.3173419312317485,8.516746260960161,8.193027565013992,8.193027565013992,-0.29357743258118274,-0.29357743258118274,-0.29357743258118274,0.11962390337743231,0.11962390337743231,0.11962390337743231,-0.413201335958615,-0.413201335958615,-0.413201335958615,0.0,0.0,0.0,7.8994501324328095
2010-07-28,8.19286013910019,7.102062587339575,8.353166542669662,8.19286013910019,8.19286013910019,-0.4531006997179679,-0.4531006997179679,-0.4531006997179679,-0.06664697470542214,-0.06664697470542214,-0.06664697470542214,-0.38645372501254577,-0.38645372501254577,-0.38645372501254577,0.0,0.0,0.0,7.739759439382222
2010-07-29,8.192692713186391,7.16047176045644,8.380476963931605,8.192692713186391,8.192692713186391,-0.4322086015298119,-0.4322086015298119,-0.4322086015298119,-0.07228433536130958,-0.07228433536130958,-0.07228433536130958,-0.3599242661685023,-0.3599242661685023,-0.3599242661685023,0.0,0.0,0.0,7.760484111656579
2010-07-30,8.19252528727259,7.178512489227626,8.441023056547632,8.19252528727259,8.19252528727259,-0.4035181130567714,-0.4035181130567714,-0.4035181130567714,-0.06956622362438168,-0.06956622362438168,-0.06956622362438168,-0.3339518894323896,-0.3339518894323896,-0.3339518894323896,0.0,0.0,0.0,7.7890071742158185
2010-07-31,8.19235786135879,6.954005026918492,8.214419642758356,8.19235786135879,8.19235786135879,-0.6205816034378503,-0.6205816034378503,-0.6205816034378503,-0.3117080377656405,-0.3117080377656405,-0.3117080377656405,-0.3088735656722098,-0.3088735656722098,-0.3088735656722098,0.0,0.0,0.0,7.57177625792094
2010-08-01,8.192190435444989,7.314480746960847,8.562384043497111,8.192190435444989,8.192190435444989,-0.2367187017261684,-0.2367187017261684,-0.2367187017261684,0.04829469398081419,0.04829469398081419,0.04829469398081419,-0.2850133957069826,-0.2850133957069826,-0.2850133957069826,0.0,0.0,0.0,7.95547173371882
2010-08-02,8.192023009531189,7.646041326354731,8.910786660786155,8.192023009531189,8.192023009531189,0.08961525717892399,0.08961525717892399,0.08961525717892399,0.3522869740987668,0.3522869740987668,0.3522869740987668,-0.26267171691984276,-0.26267171691984276,-0.26267171691984276,0.0,0.0,0.0,8.281638266710113
2010-08-03,8.191855583617388,7.454550199286695,8.713336560020362,8.191855583617388,8.191855583617388,-0.12249067046089032,-0.12249067046089032,-0.12249067046089032,0.11962390337740075,0.11962390337740075,0.11962390337740075,-0.24211457383829108,-0.24211457383829108,-0.24211457383829108,0.0,0.0,0.0,8.069364913156498
2010-08-04,8.191688157703588,7.246605541143474,8.503584149378966,8.191688157703588,8.191688157703588,-0.29021086949536756,-0.29021086949536756,-0.29021086949536756,-0.06664697470562049,-0.06664697470562049,-0.06664697470562049,-0.22356389478974706,-0.22356389478974706,-0.22356389478974706,0.0,0.0,0.0,7.901477288208221
2010-08-05,8.191520731789787,7.26473226351186,8.519852513051914,8.191520731789787,8.191520731789787,-0.27947303711446275,-0.27947303711446275,-0.27947303711446275,-0.07228433536142402,-0.07228433536142402,-0.07228433536142402,-0.20718870175303866,-0.20718870175303866,-0.20718870175303866,0.0,0.0,0.0,7.912047694675324
2010-08-06,8.191353305875987,7.349588789287833,8.5801083705633,8.191353305875987,8.191353305875987,-0.2626638788476946,-0.2626638788476946,-0.2626638788476946,-0.0695662236245681,-0.0695662236245681,-0.0695662236245681,-0.19309765522312652,-0.19309765522312652,-0.19309765522312652,0.0,0.0,0.0,7.928689427028292
2010-08-07,8.191185879962187,7.063050470542469,8.337661840202914,8.191185879962187,8.191185879962187,-0.4930412386991224,-0.4930412386991224,-0.4930412386991224,-0.3117080377657701,-0.3117080377657701,-0.3117080377657701,-0.18133320093335237,-0.18133320093335237,-0.18133320093335237,0.0,0.0,0.0,7.698144641263065
2010-08-08,8.191018454048386,7.435196015599583,8.717177445007938,8.191018454048386,8.191018454048386,-0.12357284761257505,-0.12357284761257505,-0.12357284761257505,0.048294693980787375,0.048294693980787375,0.048294693980787375,-0.1718675415933624,-0.1718675415933624,-0.1718675415933624,0.0,0.0,0.0,8.067445606435811
2010-08-09,8.190851028134587,7.772822884770401,9.007475207790485,8.190851028134587,8.190851028134587,0.1876863684798136,0.1876863684798136,0.1876863684798136,0.35228697409854687,0.35228697409854687,0.35228697409854687,-0.16460060561873324,-0.16460060561873324,-0.16460060561873324,0.0,0.0,0.0,8.3785373966144
2010-08-10,8.190683602220785,7.566085855064736,8.75637961652614,8.190683602220785,8.190683602220785,-0.039736224241357095,-0.039736224241357095,-0.039736224241357095,0.11962390337749518,0.11962390337749518,0.11962390337749518,-0.15936012761885227,-0.15936012761885227,-0.15936012761885227,0.0,0.0,0.0,8.150947377979428
2010-08-11,8.190516176306986,7.294136642881816,8.614807252051884,8.190516176306986,8.190516176306986,-0.22255086853227007,-0.22255086853227007,-0.22255086853227007,-0.06664697470543267,-0.06664697470543267,-0.06664697470543267,-0.15590389382683745,-0.15590389382683745,-0.15590389382683745,0.0,0.0,0.0,7.9679653077747155
2010-08-12,8.190348750393184,7.33057935674425,8.58600170836556,8.190348750393184,8.190348750393184,-0.22620847686935228,-0.22620847686935228,-0.22620847686935228,-0.07228433536138817,-0.07228433536138817,-0.07228433536138817,-0.15392414150796407,-0.15392414150796407,-0.15392414150796407,0.0,0.0,0.0,7.964140273523832
2010-08-13,8.190181324479385,7.3790096060277435,8.564073751229646,8.190181324479385,8.190181324479385,-0.22262026019438141,-0.22262026019438141,-0.22262026019438141,-0.06956622362475447,-0.06956622362475447,-0.06956622362475447,-0.153054036569627,-0.153054036569627,-0.153054036569627,0.0,0.0,0.0,7.967561064285003
